margin,zgap
0.5548387096774194,-2.9482578918931575
0.0741935483870968,-0.7164466241648073
0.07741935483870943,-0.1960779315110069
0.24193548387096753,-1.1630492520791196
-0.09354838709677393,-0.2698439962504926
0.09354838709677393,-0.3448119328331978
0.11612903225806459,0.547191451152204
-0.4258064516129032,1.1437299522319364
-0.9225806451612906,3.5242752212824806
-0.2580645161290325,0.6971273243176244
0.09354838709677393,-0.3448119328331978
0.12580645161290294,-0.6422799354775797
-0.2580645161290325,0.6971273243176244
0.2064516129032259,-1.3859499420885382
0.14193548387096744,-0.7910139367997705
-0.03870967741935516,0.3246913850905331
0.574193548387097,-2.576623200561552
0.393548387096774,-1.4609178786712442
0.46129032258064506,-1.5354851913062115
0.14193548387096744,-0.7910139367997705
0.16129032258064502,-0.41937924546816513
0.10000000000000009,0.695925452474395
0.14193548387096744,-0.7910139367997705
0.21612903225806446,0.17515613587285572
-0.42258064516129057,1.6640986448857369
-0.20000000000000018,1.812031398312442
-0.2870967741935484,1.5149640196158023
-0.003225806451613078,0.5475920750999477
-0.4258064516129032,1.1437299522319364
-0.2548387096774194,1.2174960169714206
0.012903225806451424,0.3988580737777568
0.25161290322580654,0.3980568258822701
0.2774193548387096,-0.940148562069705
-0.4709677419354841,2.1103006488523097
0.03870967741935516,-0.9393473141742236
-0.08709677419354867,0.7708933890571059
0.42258064516129057,-2.2787545739694273
0.04516129032258043,0.10139007113337495
0.029032258064515926,0.25012407245556584
-0.022580645161290658,0.1759573837683422
-0.35806451612903256,1.0691626395969733
0.12903225806451601,-0.1219112428237833
-0.3225806451612905,1.292063329606388
0.09354838709677393,-0.3448119328331978
0.2451612903225806,-0.6426805594253231
0.09677419354838701,0.17555675982059848
-0.19354838709677402,0.10219131902885659
-0.3225806451612905,1.292063329606388
-0.11612903225806459,1.588730084355284
0.1483870967741936,0.24972344850782235
0.30000000000000004,-0.04814517808430252
-0.7161290322580647,3.820941976031377
-0.6516129032258067,3.226005970742613
0.04193548387096735,-0.4189786215204214
-0.08709677419354867,0.7708933890571059
-0.1064516129032258,0.39925869772549877
-0.022580645161290658,0.1759573837683422
0.058064516129032295,-0.5677126228426164
0.2548387096774194,-1.832151946055111
-0.6903225806451614,2.482736588079401
0.20967741935483852,-0.8655812494347378
-0.05161290322580658,0.9937940790665205
-0.4193548387096775,2.1844673375395334
0.1387096774193548,-1.311382629453571
0.22580645161290303,-1.0143152507569289
-0.1903225806451614,0.622560011682657
0.638709677419355,-3.1715592058503157
0.2129032258064516,-0.3452125567809413
-0.2774193548387096,0.3254926329860146
-0.2032258064516128,1.291662705658644
-0.1387096774193548,0.6967267003698805
0.2612903225806451,-0.791414560747514
-0.435483870967742,2.3332013388617243
0.3193548387096774,-2.4270879513438746
-0.4258064516129032,1.1437299522319364
0.12580645161290294,-0.6422799354775797
-0.09677419354838701,-0.7902126889042889
0.058064516129032295,-0.5677126228426164
0.3548387096774195,-2.20418726133446
-0.01935483870967758,0.6963260764221386
0.11290322580645151,0.02682275849840765
-0.2709677419354839,1.3662300182936113
-0.274193548387097,0.8458613256398152
-0.4258064516129032,1.1437299522319364
-0.5032258064516131,2.407768651496691
0.34838709677419355,-0.49434718205087513
0.009677419354838346,-0.1215106188760396
-0.2225806451612904,0.9200280143270387
-0.2677419354838708,1.8865987109474078
-0.03548387096774208,0.8450600777443296
0.2032258064516128,-1.9063186347423347
0.08064516129032251,0.32429076114278943
-0.1548387096774193,0.8454607016920714
0.01935483870967758,-1.3109820055058288
-0.1870967741935483,1.1429287043364533
-0.2193548387096773,1.440396706980835
0.10967741935483843,-0.4935459341553887
0.574193548387097,-2.576623200561552
-0.4322580645161289,2.8535700315155204
0.3032258064516129,-2.2783539500216836
0.37419354838709706,-1.8325525700028544
0.025806451612902848,-0.27024462019823053
0.16129032258064502,-0.41937924546816513
-0.10322580645161317,0.9196273903792967
0.025806451612902848,-0.27024462019823053
-0.029032258064515926,-0.8647800015392562
0.3096774193548386,-1.2376165647140869
-0.403225806451613,2.0357333362173424
-0.029032258064515926,-0.8647800015392562
-0.2225806451612904,0.9200280143270387
0.40645161290322607,-2.1300205726472363
-0.09354838709677393,-0.2698439962504926
0.425806451612903,-1.758385881315626
0.403225806451613,-2.650389265301033
0.0741935483870968,-0.7164466241648073
0.3032258064516129,-2.2783539500216836
0.20967741935483852,-0.8655812494347378
0.006451612903226156,-0.6418793115298417
-0.0903225806451613,0.2505246964033079
-0.08709677419354867,0.7708933890571059
-0.4870967741935486,2.2590346501745007
-0.06129032258064493,-0.5673119988948745
-0.08709677419354867,0.7708933890571059
0.532258064516129,-1.0896838112873817
-0.2645161290322582,2.4069674036012056
-0.03870967741935516,0.3246913850905331
-0.1548387096774193,0.8454607016920714
-0.17741935483870952,-0.04654268229333436
0.07096774193548416,-1.2368153168186051
-0.07741935483870943,-0.41857799757268355
0.40645161290322607,-2.1300205726472363
-0.10322580645161317,0.9196273903792967
-0.2032258064516128,1.291662705658644
-0.2709677419354839,1.3662300182936113
-0.15161290322580667,1.3658293943458695
-0.3193548387096774,1.8124320222601842
-0.40645161290322607,1.515364643563546
-0.6870967741935483,3.003105280733197
0.025806451612902848,-0.27024462019823053
0.08064516129032251,0.32429076114278943
-0.3516129032258064,2.109900024904566
0.14193548387096744,-0.7910139367997705
-0.08709677419354867,0.7708933890571059
-0.05483870967741966,0.473425386412724
0.08064516129032251,0.32429076114278943
0.14193548387096744,-0.7910139367997705
0.467741935483871,-3.245325270589796
-0.2064516129032259,0.7712940130048478
-0.3258064516129031,0.7716946369525873
-0.058064516129032295,-0.04694330624107396
0.12580645161290294,-0.6422799354775797
0.11290322580645151,0.02682275849840765
0.338709677419355,-2.0554532600122695
0.2064516129032259,-1.3859499420885382
-0.022580645161290658,0.1759573837683422
0.3774193548387095,-1.3121838773490533
-0.4709677419354841,2.1103006488523097
0.012903225806451424,0.3988580737777568
0.3258064516129031,-1.3863505660362776
0.04193548387096735,-0.4189786215204214
0.1483870967741936,0.24972344850782235
0.1225806451612903,-1.1626486281313801
0.2032258064516128,-1.9063186347423347
-0.03870967741935516,0.3246913850905331
-0.022580645161290658,0.1759573837683422
0.17741935483870952,-0.568113246790356
0.3258064516129031,-1.3863505660362776
0.12903225806451601,-0.1219112428237833
-0.09354838709677393,-0.2698439962504926
-0.003225806451613078,0.5475920750999477
0.5451612903225804,-1.7587865052633689
-0.006451612903226156,0.02722338244615129
-0.006451612903226156,0.02722338244615129
0.0903225806451613,-0.8651806254869983
-0.3677419354838709,2.258634026226757
-0.04193548387096735,-0.19567730756326895
0.2935483870967741,-1.088882563391896
-0.04193548387096735,-0.19567730756326895
-0.009677419354838346,-0.49314531020765084
0.10967741935483843,-0.4935459341553887
0.39032258064516157,-1.9812865713250454
0.3096774193548386,-1.2376165647140869
0.42903225806451606,-1.2380171886618299
0.2580645161290325,-1.3117832534013147
0.2935483870967741,-1.088882563391896
0.06451612903225801,0.4730247624649804
0.46129032258064506,-1.5354851913062115
-0.3870967741935485,1.8869993348951515
0.0903225806451613,-0.8651806254869983
0.04516129032258043,0.10139007113337495
0.1387096774193548,-1.311382629453571
-0.6032258064516132,2.779803966776041
-0.3870967741935485,1.8869993348951515
0.2612903225806451,-0.791414560747514
-0.17419354838709689,0.473826010360466
0.5419354838709676,-2.279155197917166
0.10967741935483843,-0.4935459341553887
-0.2580645161290325,0.6971273243176244
0.20967741935483852,-0.8655812494347378
-0.0741935483870968,0.10179069508111693
0.3096774193548386,-1.2376165647140869
0.12903225806451601,-0.1219112428237833
0.44516129032258056,-1.3867511899840206
0.09354838709677393,-0.3448119328331978
-0.05483870967741966,0.473425386412724
-0.3225806451612905,1.292063329606388
-0.3193548387096774,1.8124320222601842
0.39032258064516157,-1.9812865713250454
0.1225806451612903,-1.1626486281313801
-0.04193548387096735,-0.19567730756326895
0.22580645161290303,-1.0143152507569289
0.4096774193548385,-1.6096518799934352
0.0903225806451613,-0.8651806254869983
0.012903225806451424,0.3988580737777568
0.16129032258064502,-0.41937924546816513
-0.025806451612902848,-0.3444113088854599
0.34516129032258047,-1.0147158747046714
-0.6193548387096777,2.9285379680982313
-0.1483870967741936,1.8861980869996657
-0.2032258064516128,1.291662705658644
0.44516129032258056,-1.3867511899840206
0.5709677419354839,-3.096991893215348
-0.11935483870967767,1.0683613917014876
-0.5548387096774197,2.333601962809468
-0.058064516129032295,-0.04694330624107396
0.4806451612903224,-1.1638504999746053
0.32903225806451597,-0.8659818733824806
0.22580645161290303,-1.0143152507569289
0.5064516129032259,-2.5020558879265846
-0.06129032258064493,-0.5673119988948745
0.006451612903226156,-0.6418793115298417
0.012903225806451424,0.3988580737777568
0.3032258064516129,-2.2783539500216836
-0.1709677419354838,0.9941947030142624
0.2774193548387096,-0.940148562069705
0.0741935483870968,-0.7164466241648073
0.1903225806451614,-1.2372159407663474
-0.2032258064516128,1.291662705658644
0.17419354838709689,-1.0884819394441565
0.17741935483870952,-0.568113246790356
0.2903225806451615,-1.6092512560456966
0.12580645161290294,-0.6422799354775797
-0.4096774193548387,0.9949959509097456
-0.2032258064516128,1.291662705658644
-1.1161290322580646,5.309083237148772
0.11290322580645151,0.02682275849840765
0.370967741935484,-2.352921262656651
-0.1709677419354838,0.9941947030142624
0.44516129032258056,-1.3867511899840206
-0.1870967741935483,1.1429287043364533
-0.5387096774193552,2.184867961487277
-0.18387096774193568,1.6632973969902511
-0.370967741935484,1.7382653335729605
0.22580645161290303,-1.0143152507569289
-0.36451612903225783,2.779002718880553
0.2612903225806451,-0.791414560747514
0.5258064516129031,-2.130421196594975
0.11935483870967767,-1.683017320785178
-0.4161290322580644,2.70483603019333
-0.03870967741935516,0.3246913850905331
-0.10322580645161317,0.9196273903792967
0.058064516129032295,-0.5677126228426164
-0.20967741935483852,0.2509253203510474
0.15161290322580667,-1.9804853234295599
-0.2870967741935484,1.5149640196158023
0.306451612903226,-1.7579852573678874
-0.3870967741935485,1.8869993348951515
0.12580645161290294,-0.6422799354775797
0.09354838709677393,-0.3448119328331978
-0.2709677419354839,1.3662300182936113
0.3225806451612905,-1.9067192586900783
-0.17419354838709689,0.473826010360466
-0.3322580645161288,2.481534716236171
-0.009677419354838346,-0.49314531020765084
0.31290322580645147,-0.7172478720602896
0.41290322580645156,-1.089283187339639
-0.3032258064516129,1.6636980209379932
0.3193548387096774,-2.4270879513438746
0.3774193548387095,-1.3121838773490533
-0.2193548387096773,1.440396706980835
0.10967741935483843,-0.4935459341553887
-0.6354838709677422,3.0772719694204227
0.16129032258064502,-0.41937924546816513
0.17741935483870952,-0.568113246790356
0.009677419354838346,-0.1215106188760396
0.029032258064515926,0.25012407245556584
0.09354838709677393,-0.3448119328331978
-0.2225806451612904,0.9200280143270387
0.44516129032258056,-1.3867511899840206
-0.17419354838709689,0.473826010360466
-0.09354838709677393,-0.2698439962504926
-0.2225806451612904,0.9200280143270387
-0.2064516129032259,0.7712940130048478
