network_threshold,compound,n_targets,mean_target_tpm,observed_influence,null_mean,null_std,z_score,p_value,p_fdr,significant
700,Hyperforin,10,104.716272,0.1448746814465393,0.024960881369674698,0.011589557517572227,10.346710812302364,0.000999000999000999,0.000999000999000999,True
700,Quercetin,62,49.52862919354838,0.0511089338986101,0.023364385927286287,0.003959759194691622,7.006625051472237,0.000999000999000999,0.000999000999000999,True
900,Hyperforin,10,104.716272,0.1329740928873287,0.019636195572252737,0.012216582828469229,9.277381319017957,0.000999000999000999,0.000999000999000999,True
900,Quercetin,62,49.52862919354838,0.0493442089661472,0.020965091337798135,0.004944440645817742,5.739601233226167,0.000999000999000999,0.000999000999000999,True
